name	ment	party
노회찬	사개특위가 법원, 검찰의 기능을 재조정하는 것을 지금 굉장히 핵심적 사안으로 하고 있는 것은 알고 계시지요?	공동교섭(정의-민주평화)
노회찬	당사자로 지목된 사람도 검찰 고위간부 출신이고 그리고 2차 가해자로 지목되고 있는 사람들도 다 검찰 식구들입니다. 유념하셔서 문제 제기가 다시 일어나지 않도록 엄정하게 또 신속하게 조사가 이루어지도록 감독을 해 주시기 바랍니다.	공동교섭(정의-민주평화)
노회찬	이게 고검 감찰부에서 조사한 것이지요?	공동교섭(정의-민주평화)
노회찬	예, 보고해 주십시오. 이상입니다.	공동교섭(정의-민주평화)
노회찬	두 분 다 피고발인입니까?	공동교섭(정의-민주평화)
노회찬	이것은 사실 청와대가 재판에 개입한 의혹이 있지 않은가 그런 문제를 야기시킬 수 있는 아주 중대한 사안입니다. 왜냐하면 2013년 12월 통상임금 관련된 대법원 판결은 그 판결 이전부터 정치적 판결이 되지 않을까 하는 우려가 여러 곳에서 제기된 바가 있습니다. 왜 이런 우려가 제기됐느냐 하면 2013년 5월 8일 박근혜 전 대통령이 미국을 방문했을 때 딘 애커슨 GM 회장을 만났습니다. 그 자리에서 GM 본사 회장이 ‘통상임금 문제를 한국 정부가 나서서 해결해 주면 한국에 8조 원, 즉 80억 달러를 추가 투자하겠다’고 얘기했습니다. 그러니까 당시 통상임금 문제가 여러 건이 재판 중에 있고 대법원 판결도 이미 한 번 내려진 바가 있는데, 그리고 또 대법원 판결을 기다리고 있는 판결도 있고 이 상황에서 재판 문제를 한국 정부가 해결해 달라고 미국 GM 본사 회장이 얘기했다는 것 자체가 독립 국가의 사법부 독립을 훼손할 수 있는 무리한 주문이었는데, 여기에 대해서 박근혜 당시 대통령이 ‘굉장히 어려운 문제이고 한국 경제 전체가 안고 있는 문제이다. 꼭 풀어 나가겠다. GM만의 문제는 아니다. 최대한 합리적인 해결을 찾아보겠다’고 매우 부적절한 답변을 했습니다. ‘이것은 대한민국 사법부가 결정할 문제이고 나도 관여할 수 없다’ 이렇게 얘기해야 될 사안에 관해서 ‘해결할 방도를 찾아보겠다’고 대통령이 얘기했습니다. 당시 이 사건은 한국GM 노조가 1심과 2심에서 모두 승소한 상태로 대법원 판결을 기다리고 있었습니다. 그런데 대통령의 얘기가 있고 몇 달 후에, 결국 그해 12월 달에 대법원은 1심2심을 이긴 한국GM 노조가 패배하는 파기환송 판결을 내렸습니다. 이 판결에 대해서 어떻게 생각하세요?	공동교섭(정의-민주평화)
노회찬	자동차가 문제가 있으면 교체를 하든가 아니면 수리를 해 가지고 그것으로 시내도 다니고 고속도로도 올라타야 마땅한데 가끔 가다가 렌터카 빌린 것, 저는 이게 특검이었다고 생각합니다. 멀쩡한 차가 있는데 성능에 문제가 있다고 해 가지고 다른 차를 또 하나 더 샀다, 제가 볼 때 이게 공수처라고 생각합니다. 공수처는 다른 나라에도 유례가 없고 상식적으로 보더라도 검찰이 엄연히 존재하는데 문제가 있다면 그 문제를 개선을 하면 될 일이지 새로운 조직을 하나 더 만드는 것은 비정상적인 일이다라고 저는 생각합니다. 어떻게 생각하세요?	공동교섭(정의-민주평화)
노회찬	사실인지 확인이……	공동교섭(정의-민주평화)
노회찬	창원 성산의 노회찬입니다. 총장님께 묻겠습니다. 인사청문회 때 필요하다면 국회에 나올 수 있다 그런 말씀을 하고 약속도 하셨는데 이렇게 출두하셔서 고맙게 생각합니다. 한 가지 묻겠습니다. 집에 자가용이 있는데 잘 운행되고 있는데 고속도로만 올라가면 자꾸 고장 나 가지고 그래서 고속도로 탈 일이 생길 때는 렌터카를 빌린다, 이것 어떻게 생각하십니까? 좀 정상적이지 않은 상황 아닙니까? 그런데 고속도로 탈 일이 자꾸 생기니까 아예 고속도로 타는 용으로 차를 한 대 더 샀다, 원래 차가 있는데, 이것도 좀 비정상적인 상황이라고 저는 생각하는데 어떻습니까?	공동교섭(정의-민주평화)
노회찬	그러면 앞으로 수사를 할 예정입니까?	공동교섭(정의-민주평화)
노회찬	1만여 명, 10% 정도인데 대부분이 제가 알기로, 한 80%가 경사 이하의 직급이지요?	공동교섭(정의-민주평화)
노회찬	그런데 이번에 압수수색한 것 보면 거의 다 주로 채용 비리와 직접 관련된 사람들만 압수수색을 당했던데, 왜 수사 외압 의혹이 있는 사람들에 대해서는 압수수색이나 이런 부분이 없습니까?	공동교섭(정의-민주평화)
노회찬	2016년 6월에 서울변호사회에서 소속 변호사 1297명에 대해서 양심적 병역거부에 대한 의견을 물었는데 74.3%, 964명이 헌법의 양심의 자유 규정에 의해서 보호해야 된다는 생각을 갖고 있는 것이 나온 것은 알고 계시지요?	공동교섭(정의-민주평화)
노회찬	그런데 왜 이렇게 됐다고 생각됩니까? 이 비정상적인 상황이 어디서 초래됐다고 생각하십니까?	공동교섭(정의-민주평화)
노회찬	한 가지 더 묻겠습니다. 서지현 검사가 안태근 전 검사의 성추행 의혹을 폭로한 이후로 지금 조사가 제대로 이루어지고 있지 않다라는 서 검사 측의 그런 의사표명이 있었습니다. 어떻게 생각하십니까?	공동교섭(정의-민주평화)
노회찬	불러서 조사한 바 있습니까?	공동교섭(정의-민주평화)
노회찬	등록을 하려면 지방변호사회를 거쳐 대한변협에 등록 신청을 하도록 하고 있으며 변호사 자격이 없거나 제5조 결격사유 등이 있을 때 ‘등록을 거부할 수 있다’ 이렇게 되어 있지요? ‘거부를 해야 된다’가 아니라 ‘거부를 할 수 있다’ 이렇게 되어 있는 것 아니에요?	공동교섭(정의-민주평화)
노회찬	정의당 창원 성산 노회찬입니다. 법원행정처장님 수고 많으십니다. 지난 2월 12일 대법원은 ‘사법행정권 남용 의혹 관련 특별조사단’을 구성했지요?	공동교섭(정의-민주평화)
노회찬	바로 그렇기 때문에 저는…… 오늘 경찰 내부 인권 개선이라고 보고를 하시면서 거기에 보면 이러한 문제에 대한 어떤 대책이 없어요. 그냥 성평등위원회 및 전담부서 설치, 성평등 정책 수립…… 성평등위원회도 18년 3월에나 발족하는 그런 정도로만 되어 있지 최근에 이 미투 운동 등과 관련해 가지고 경찰 내에 그러한 문제의 성폭력 실태가 어떠한지, 그런 것들이 또 어떤어떤 개선의 필요가 있는지에 대한 어떤 대안을 마련하는 그런 것들이 전혀 안 보이고 있거든요.	공동교섭(정의-민주평화)
노회찬	그 두 분의 신분은 뭡니까, 피의자 신분입니까?	공동교섭(정의-민주평화)
노회찬	제가 묻습니다. 백종건 변호사, 변호사로서 직무 수행이 현저히 부당합니까? 자신의 신앙 때문에 4주간의 군사훈련 중 집총 훈련을 받을 수 없다고 해서, 실형이 예상됨에도 불구하고 자기의 신앙을 지키기 위해서 현행법을 위반한 사람이고 그에 응분한 대가를 치렀습니다. 그런 사람이 고위 법조인으로서 있을 수 없는 범죄를 저지른 사람보다도 더 현저히 변호사로서 직무 수행하기 힘들다고 보십니까?	공동교섭(정의-민주평화)
노회찬	3월 초에 검찰총장에게 수사경과 보고했지요?	공동교섭(정의-민주평화)
노회찬	저는 지금 미투 운동으로 세간의 관심도 고조되어 있기 때문에 이럴 때야말로 경찰이 스스로 경찰청 내에서의 성폭력 실태, 문제의식이 고조되었을 때……  그동안에 많은 분들이 권력관계에 있기 때문에 말을 못 하고 참고 있었던, 고통을 계속 연장시켜 왔던 분들이 얼마나 많습니까? 이것 긴급하게 조사를 해서 가슴에 묻어 있던 그런 진실을 다 드러내게 하고 또 그것을 갖다가 제대로 올바로 처리하는 긴급한 조치를 취할 의향이 있습니까?	공동교섭(정의-민주평화)
노회찬	아까 말씀하신 조사보고서도 공개할 수 있는 부분에 대해서는……	공동교섭(정의-민주평화)
노회찬	현재로는 10% 정도 되는 거예요?	공동교섭(정의-민주평화)
노회찬	그런 점에서 지금 스스로 특별수사단을 꾸려서 수사를 하고 있습니다마는 과연 그 수사가 제대로 이루어질 것인가. 지난 2월 5일 춘천지검에서 이 문제에 대해서 입장 발표한 것 보면 검찰 내에서 과연 이 진실이 밝혀질 것인가에 대해서 많은 분들이 회의하고 있어요. 그래서 지금 국회에서 벌써 2건의, 이 문제를 특별검사를 임명해서 수사해야 된다라는 특검안이 2개나 지금 발의되어 있는 상태입니다. 저도 이 특검안을 발의했지만 특검 실시할 필요가 없을 정도의 수사 결과가 나오기를 당부드립니다.	공동교섭(정의-민주평화)
노회찬	법무부의 보호관찰하에서 오랫동안 고락을 함께했습니다.	공동교섭(정의-민주평화)
노회찬	저는 법조인입니다.	공동교섭(정의-민주평화)
노회찬	알겠습니다. 사실 이 유례없는 일이 발생하게 된 것은 저는 전적으로 검찰 책임이라고 생각됩니다. 이 비정상적인 해법에 대해서 다수 국민이 지지하고 있는 것도, 찬성하고 있는 것도 사실 비정상입니다. 그런데 실제 공수처가 생길 수밖에 없다, 비정상적인 공수처가 생겨야만 하겠다라는 것을 입증하고 있는 것도 검찰이고 과거의 검찰만이 아니라 지금의 검찰도 크게 다르지 않다라고 봅니다. 제가 오늘 질문하려고 하는 최근의 검찰 성추행 사건, 그다음에 강원랜드 채용비리 사건, 그다음에 최 모 변호사 사건, 이런 사건에서 보면 검찰이 다 수사 잘 하다가도 검찰 고위간부가 관련되어 있거나 전직 검찰 출신이 관련되어 있거나 국회의원이 관련되어 있거나 이러면 수사가 정상적이지가 않습니다. 제가 구체적으로 묻겠습니다. 1월 31일 날 검찰 성추행 사건 진상 규명과 관련된 조사단이 출범했지요? 45일 지났습니다. 안태근 전 검찰국장 신병처리 어떻게 하실 생각입니까?	공동교섭(정의-민주평화)
박범계	현직 국회의원들이 연루되어 있다, 그 사실이 맞습니까?	더불어민주
박범계	장기적으로요?	더불어민주
박범계	그런데 공수처는 다수의 회원들이 찬성하기 때문에 찬성하는 입장인데 그 정도는 아니지만 다수의 회원들이 찬성하는 검경 수사권 조정은 왜 반대하십니까? 전제요건들이 충족이 안 됐기 때문에?	더불어민주
박범계	마치겠습니다.	더불어민주
박범계	제가 소위 ‘널뛰기 재판’이라는 표현을 한 사람인데요, 이재용 삼성전자 부회장의 판결과 관련해서. 이 사건은 공여자가 있고 받는 사람 수뢰자가 있고요, 뇌물 수수자가 있고 그런데 지금 재판부마다 1심과 2심이 다를 뿐더러 1심에서도 또 다른, 그렇게 전체적으로 진행이 되고 있는데 또 영장과 관련해서도 지난 국정농단과 관련된 수많은 영장 청구가 있었고 기각도 꽤 있었고 발부도 꽤 있었습니다. 그런데 영장의 기준도 좀 왔다 갔다 하는 그런 느낌을 가졌습니다. 거기에 대한 국회의원들의 비판이 있었지요, 그렇지 않습니까?	더불어민주
박범계	그러니까 그것을 가지고 이분들이, 한 대여섯 분이 마치 대법원의 사법행정을, 법원행정처의 사법행정을 좌우지한다는 그런 발상 자체가 저는 맞지 않다라는 그런 느낌입니다. 그렇지 않습니까?	더불어민주
